Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
20070992,5181320,12953,763154,Joshua,763156,Kieran,28543969,27018330,763154,763156,2018-06-22 20:29:46 UTC,2018-06-22 20:29:46 UTC,1.308,"",TRUE,7b4010a454f7ac3ba37a4468b07fbffe,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://www.allourideas.org/footebaby/results,FALSE,NA
20070993,5181320,12953,763139,Arthur,763168,Barry,28544519,27018331,763139,763168,2018-06-22 20:29:47 UTC,2018-06-22 20:29:47 UTC,0.91,"",TRUE,7b4010a454f7ac3ba37a4468b07fbffe,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://www.allourideas.org/footebaby/results,FALSE,NA
20070994,5181320,12953,763142,Ezra,763163,Thomas,28544207,27018334,763163,763142,2018-06-22 20:29:54 UTC,2018-06-22 20:29:54 UTC,0.887,"",FALSE,7b4010a454f7ac3ba37a4468b07fbffe,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://www.allourideas.org/footebaby/results,FALSE,NA
20070995,5181320,12953,763141,Jared,763152,SICCS Chicago,28543798,27018336,763141,763152,2018-06-22 20:29:58 UTC,2018-06-22 20:29:58 UTC,1.067,"",FALSE,7b4010a454f7ac3ba37a4468b07fbffe,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://www.allourideas.org/footebaby/results,FALSE,NA
20070996,5181320,12953,763207,Landon,763216,Avrumel,28548829,27018339,763207,763216,2018-06-22 20:30:06 UTC,2018-06-22 20:30:06 UTC,2.203,"",FALSE,7b4010a454f7ac3ba37a4468b07fbffe,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://www.allourideas.org/footebaby/results,FALSE,NA
20070997,5181320,12953,763140,Aaron,763216,Avrumel,28549110,27018342,763140,763216,2018-06-22 20:30:12 UTC,2018-06-22 20:30:12 UTC,1.074,"",FALSE,7b4010a454f7ac3ba37a4468b07fbffe,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://www.allourideas.org/footebaby/results,FALSE,NA
20070998,5181320,12953,763147,Ian,763210,Jayce,28549510,27018345,763147,763210,2018-06-22 20:30:18 UTC,2018-06-22 20:30:18 UTC,1.269,"",FALSE,7b4010a454f7ac3ba37a4468b07fbffe,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://www.allourideas.org/footebaby/results,FALSE,NA
20070999,5181320,12953,763183,Evan,763205,Bonafos,28550644,27018348,763183,763205,2018-06-22 20:30:25 UTC,2018-06-22 20:30:25 UTC,1.105,"",FALSE,7b4010a454f7ac3ba37a4468b07fbffe,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://www.allourideas.org/footebaby/results,FALSE,NA
20071000,5181320,12953,763181,Matthew,763202,#,28547352,27018351,763181,763202,2018-06-22 20:30:32 UTC,2018-06-22 20:30:32 UTC,1.05,"",FALSE,7b4010a454f7ac3ba37a4468b07fbffe,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://www.allourideas.org/footebaby/results,FALSE,NA
20071001,5181320,12953,763190,Evan (because Evanston),763168,Barry,28546226,27018361,763168,763190,2018-06-22 20:30:58 UTC,2018-06-22 20:30:58 UTC,4.592,"",FALSE,7b4010a454f7ac3ba37a4468b07fbffe,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://www.allourideas.org/footebaby/results,FALSE,NA
20071002,5181320,12953,763139,Arthur,763221,Linnaeus,28549643,27018362,763221,763139,2018-06-22 20:31:00 UTC,2018-06-22 20:31:00 UTC,1.013,"",TRUE,7b4010a454f7ac3ba37a4468b07fbffe,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://www.allourideas.org/footebaby/results,FALSE,NA
20071003,5181320,12953,763159,George,763210,Jayce,28550192,27018365,763210,763159,2018-06-22 20:31:06 UTC,2018-06-22 20:31:06 UTC,1.127,"",FALSE,7b4010a454f7ac3ba37a4468b07fbffe,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://www.allourideas.org/footebaby/results,FALSE,NA
20071004,5181320,12953,763181,Matthew,763167,Left,28545443,27018368,763181,763167,2018-06-22 20:31:12 UTC,2018-06-22 20:31:12 UTC,1.156,"",FALSE,7b4010a454f7ac3ba37a4468b07fbffe,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://www.allourideas.org/footebaby/results,FALSE,NA
20071005,5181324,12953,763146,Kieran,763194,Owen II,28546588,27018353,763146,763194,2018-06-22 20:31:39 UTC,2018-06-22 20:31:39 UTC,65.916,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071006,5181324,12953,763149,Balthazar,763165,Cole,28544295,27018370,763149,763165,2018-06-22 20:31:43 UTC,2018-06-22 20:31:43 UTC,3.008,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071007,5181324,12953,763165,Cole,763143,Joel,28544280,27018371,763143,763165,2018-06-22 20:31:47 UTC,2018-06-22 20:31:47 UTC,4.242,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071008,5181324,12953,763202,#,763182,Amos,28547382,27018372,763202,763182,2018-06-22 20:31:49 UTC,2018-06-22 20:31:49 UTC,1.623,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071009,5181324,12953,763188,Rurik,763184,Duncan,28546219,27018373,763188,763184,2018-06-22 20:32:01 UTC,2018-06-22 20:32:01 UTC,12.401,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071010,5181324,12953,763180,Dirichlet,763138,Daniel,28545414,27018374,763138,763180,2018-06-22 20:32:04 UTC,2018-06-22 20:32:04 UTC,3.006,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071011,5181324,12953,763224,Leonid,763154,Joshua,28550510,27018375,763154,763224,2018-06-22 20:33:12 UTC,2018-06-22 20:33:12 UTC,67.093,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071012,5181324,12953,763213,Philippe-Auguste,763149,Balthazar,28548715,27018376,763149,763213,2018-06-22 20:33:14 UTC,2018-06-22 20:33:14 UTC,2.265,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071013,5181324,12953,763213,Philippe-Auguste,763139,Arthur,28549023,27018377,763139,763213,2018-06-22 20:33:16 UTC,2018-06-22 20:33:16 UTC,2.038,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071014,5181324,12953,763190,Evan (because Evanston),763210,Jayce,28548688,27018378,763190,763210,2018-06-22 20:33:21 UTC,2018-06-22 20:33:21 UTC,4.958,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071015,5181324,12953,763160,Chris Bail,763181,Matthew,28545465,27018379,763181,763160,2018-06-22 20:43:03 UTC,2018-06-22 20:43:03 UTC,581.483,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071016,5181324,12953,763213,Philippe-Auguste,763140,Aaron,28550637,27018381,763213,763140,2018-06-22 20:43:05 UTC,2018-06-22 20:43:05 UTC,1.729,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071017,5181324,12953,763183,Evan,763223,Richard,28549921,27018382,763223,763183,2018-06-22 20:43:10 UTC,2018-06-22 20:43:10 UTC,5.094,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071018,5181324,12953,763176,Finley,763211,Kenneth,28548171,27018383,763211,763176,2018-06-22 20:43:13 UTC,2018-06-22 20:43:13 UTC,2.462,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071019,5181324,12953,763181,Matthew,763215,Juan Carlos,28548713,27018384,763215,763181,2018-06-22 20:43:15 UTC,2018-06-22 20:43:15 UTC,2.422,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071020,5181324,12953,763220,Gustavus Adolphus,763222,Hildur,28549746,27018385,763220,763222,2018-06-22 20:43:18 UTC,2018-06-22 20:43:18 UTC,2.429,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071021,5181324,12953,763161,Charismo,763154,Joshua,28544118,27018386,763154,763161,2018-06-22 20:43:20 UTC,2018-06-22 20:43:20 UTC,2.136,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071022,5181324,12953,763152,SICCS Chicago,763210,Jayce,28549075,27018387,763210,763152,2018-06-22 20:43:22 UTC,2018-06-22 20:43:22 UTC,2.114,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071023,5181324,12953,763227,Poäng,763207,Landon,28550640,27018388,763227,763207,2018-06-22 20:43:25 UTC,2018-06-22 20:43:25 UTC,2.912,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071024,5181324,12953,763161,Charismo,763193,Evan's Town,28546615,27018389,763161,763193,2018-06-22 20:43:30 UTC,2018-06-22 20:43:30 UTC,4.267,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071025,5181324,12953,763200,4.0,763137,Lewis,28547339,27018390,763200,763137,2018-06-22 20:43:32 UTC,2018-06-22 20:43:32 UTC,2.425,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071026,5181324,12953,763221,Linnaeus,763219,Hans Gustaf,28550648,27018391,763219,763221,2018-06-22 20:43:34 UTC,2018-06-22 20:43:34 UTC,1.621,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071027,5181324,12953,763218,Valentin,763178,"""Finland""",28549676,27018392,763218,763178,2018-06-22 20:43:37 UTC,2018-06-22 20:43:37 UTC,2.777,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071028,5181324,12953,763214,Hans Christian,763223,Richard,28550650,27018393,763214,763223,2018-06-22 20:45:55 UTC,2018-06-22 20:45:55 UTC,138.171,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071029,5181324,12953,763153,Chandler,763147,Ian,28543765,27018394,763147,763153,2018-06-22 20:45:58 UTC,2018-06-22 20:45:58 UTC,2.064,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071030,5181324,12953,763137,Lewis,763158,Wilson,28543984,27018395,763137,763158,2018-06-22 20:46:03 UTC,2018-06-22 20:46:03 UTC,5.099,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071031,5181324,12953,763185,Sendhil,763141,Jared,28546104,27018396,763185,763141,2018-06-22 20:46:05 UTC,2018-06-22 20:46:05 UTC,1.872,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071032,5181324,12953,763185,Sendhil,763171,Larson,28545865,27018397,763185,763171,2018-06-22 20:46:06 UTC,2018-06-22 20:46:06 UTC,1.107,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071033,5181324,12953,763227,Poäng,763177,Harry Potter,28550651,27018398,763227,763177,2018-06-22 20:46:08 UTC,2018-06-22 20:46:08 UTC,1.313,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071034,5181324,12953,763202,#,763199,Recep Tayyip,28547793,27018399,763199,763202,2018-06-22 20:46:10 UTC,2018-06-22 20:46:10 UTC,1.806,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071035,5181324,12953,763209,Colton,763155,Donald,28548177,27018400,763209,763155,2018-06-22 20:46:12 UTC,2018-06-22 20:46:12 UTC,2.398,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071036,5181324,12953,763160,Chris Bail,763204,Gonzalo,28547916,27018401,763204,763160,2018-06-22 20:46:14 UTC,2018-06-22 20:46:14 UTC,1.508,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071037,5181324,12953,763191,Mao,763137,Lewis,28546798,27018402,763137,763191,2018-06-22 20:46:17 UTC,2018-06-22 20:46:17 UTC,2.85,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071038,5181324,12953,763225,Punctilio,763223,Richard,28550642,27018404,763223,763225,2018-06-22 20:46:20 UTC,2018-06-22 20:46:20 UTC,3.39,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071039,5181324,12953,763173,Camden,763165,Cole,28544801,27018405,763165,763173,2018-06-22 20:46:22 UTC,2018-06-22 20:46:22 UTC,1.539,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071040,5181324,12953,763200,4.0,763147,Ian,28547244,27018407,763200,763147,2018-06-22 20:46:23 UTC,2018-06-22 20:46:23 UTC,1.251,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071041,5181324,12953,763167,Left,763221,Linnaeus,28549960,27018408,763167,763221,2018-06-22 20:46:27 UTC,2018-06-22 20:46:27 UTC,3.329,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071042,5181324,12953,763175,Levi,763195,William Owen,28546738,27018410,763175,763195,2018-06-22 20:46:30 UTC,2018-06-22 20:46:30 UTC,2.782,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071043,5181324,12953,763151,Russell Sage,763166,Jacob,28544402,27018411,763166,763151,2018-06-22 20:46:32 UTC,2018-06-22 20:46:32 UTC,1.755,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071044,5181324,12953,763192,Rubrik,763211,Kenneth,28550020,27018412,763211,763192,2018-06-22 20:46:34 UTC,2018-06-22 20:46:34 UTC,2.399,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071045,5181324,12953,763197,Roomba,763141,Jared,28547109,27018413,763141,763197,2018-06-22 20:46:36 UTC,2018-06-22 20:46:36 UTC,1.466,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071046,5181324,12953,763160,Chris Bail,763222,Hildur,28549721,27018414,763222,763160,2018-06-22 20:46:37 UTC,2018-06-22 20:46:37 UTC,0.969,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071047,5181324,12953,763227,Poäng,763225,Punctilio,28550653,27018415,763225,763227,2018-06-22 20:46:38 UTC,2018-06-22 20:46:38 UTC,1.088,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071048,5181324,12953,763213,Philippe-Auguste,763222,Hildur,28550091,27018416,763213,763222,2018-06-22 20:46:39 UTC,2018-06-22 20:46:39 UTC,1.17,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071049,5181324,12953,763214,Hans Christian,763184,Duncan,28550290,27018417,763214,763184,2018-06-22 20:46:41 UTC,2018-06-22 20:46:41 UTC,1.648,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071050,5181324,12953,763203,Alexa,763140,Aaron,28547963,27018418,763203,763140,2018-06-22 20:46:46 UTC,2018-06-22 20:46:46 UTC,4.222,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071051,5181324,12953,763221,Linnaeus,763165,Cole,28550511,27018419,763221,763165,2018-06-22 20:46:47 UTC,2018-06-22 20:46:47 UTC,1.22,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071052,5181324,12953,763201,Louis,763177,Harry Potter,28547468,27018420,763201,763177,2018-06-22 20:46:49 UTC,2018-06-22 20:46:49 UTC,2.46,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071053,5181324,12953,763182,Amos,763153,Chandler,28545551,27018421,763182,763153,2018-06-22 20:46:53 UTC,2018-06-22 20:46:53 UTC,3.312,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071054,5181324,12953,763213,Philippe-Auguste,763163,Thomas,28548197,27018422,763163,763213,2018-06-22 20:46:54 UTC,2018-06-22 20:46:54 UTC,1.154,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20071055,5181324,12953,763191,Mao,763190,Evan (because Evanston),28546411,27018423,763190,763191,2018-06-22 20:46:56 UTC,2018-06-22 20:46:56 UTC,1.765,"",TRUE,e1f7feb1e4463ec07431f421d3684e40,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
